logid,sessionnumber,stageid,stagename,stagetype,processname,pagename,objectname,actionname,result,resulttype,startdatetime,enddatetime,attributexml,automateworkingset,targetappname,targetappworkingset,starttimezoneoffset,endtimezoneoffset,attributesize
285704012,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.103000000,,,0,,0,3600,,0
285704013,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:36.137000000,,,0,,0,3600,,0
285704014,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:36.167000000,,,0,,0,3600,,0
285704015,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.190000000,,,0,,0,3600,,0
285704016,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.210000000,,,0,,0,3600,,0
285704017,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.227000000,,,0,,0,3600,,0
285704018,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.240000000,,,0,,0,3600,,0
285704019,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.257000000,,,0,,0,3600,,0
285704020,42056,{77B7CFEB-40FD-46B6-9665-D5ED5C9F5159},Confirmation Date?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.273000000,,,0,,0,3600,,0
285704021,42056,{CD936290-7ADF-421E-B26F-E418808946DC},Postcode,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.293000000,,,0,,0,3600,,0
285704022,42056,{C4A5469F-41B0-4D82-A7B5-B3CBDE05274B},Disability Category,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.307000000,,,0,,0,3600,,0
285704023,42056,{A471D044-6EC5-43EE-A7FB-F9C901DB6705},Confirmation,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.323000000,,,0,,0,3600,,0
285704024,42056,{31212E14-BE0C-4C85-890A-715C9363483B},Contact Address? ,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.340000000,,,0,,0,3600,,0
285704025,42056,{83158351-2A04-4AE6-8BFD-FA3081C40F00},County Cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.363000000,,,0,,0,3600,,0
285704026,42056,{7F51C000-1A1D-4727-9333-FD334A5B731C},Cell Empty?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.380000000,,,0,,0,3600,,0
285704027,42056,{EF9AFF94-D7E4-4954-AC83-6FCDDFFF6E1A},Disability Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.413000000,,,0,,0,3600,,0
285704028,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.450000000,,,0,,0,3600,,0
285704029,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:36.480000000,,,0,,0,3600,,0
285704030,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:36.517000000,,,0,,0,3600,,0
285704031,41917,{24B07271-3071-43B6-82D7-C4B9B519BC3C},End,2048,,,Generic OLEDB,Get Collection,,,2022-04-13 14:01:36.540000000,,<parameters><inputs /><outputs><output name="Result" type="collection"><row><field name="Residency Status" type="text" value="Permanent" /><field name="Source Document" type="text" value="List A" /><field name="Source Document Checked" type="text" value="1. A passport (current or expired) showing the holder, or a person named in the passport as the child of the holder, is a British citizen or a citizen of the UK and Colonies having the right of abode in the UK." /></row></output></outputs></parameters>,0,,0,3600,,507
285704032,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.540000000,,,0,,0,3600,,0
285704033,41917,{71C1D9F6-126A-4431-9340-6FB7F01FA64F},End,2048,3.11 - TRAC Internal Executor,Generic Query,,,,,2022-04-13 14:01:36.557000000,,<parameters><inputs /><outputs><output name="Reults" type="collection"><row><field name="Residency Status" type="text" value="Permanent" /><field name="Source Document" type="text" value="List A" /><field name="Source Document Checked" type="text" value="1. A passport (current or expired) showing the holder, or a person named in the passport as the child of the holder, is a British citizen or a citizen of the UK and Colonies having the right of abode in the UK." /></row></output></outputs></parameters>,0,,0,3600,,507
285704034,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.557000000,,,0,,0,3600,,0
285704035,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.573000000,,,0,,0,3600,,0
285704036,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.587000000,,,0,,0,3600,,0
285704037,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.607000000,,,0,,0,3600,,0
285704038,41917,{82852384-D545-49FF-A8C0-6AF0C60A3A26},Start,1024,3.11 - TRAC Internal Executor,Generic Query,,,,,2022-04-13 14:01:36.613000000,,<parameters><inputs><input name="Path" type="text" value="\\bcfhcc20-97.royalfree.nhs.uk\Users\NLPSS\Shared_Recruitment_Services\RPA\ESR_Reports\RFL\XLSX Versions\391 NHS Employment Checklist Dashboard - DBS 13 04 2022 11 26 40.XLSX" /><input name="Query" type="text" value="Select [Type of DBS Disclosure], [Childrens Barred List Chk Reqd], [Adults Barred List Check Reqd],[Assignment Number],[Created Date] from [391 NHS Employment Checklist Da$] Where [Employee Number] = 30236212" /></inputs><outputs /></parameters>,0,,0,3600,,520
285704039,42056,{77B7CFEB-40FD-46B6-9665-D5ED5C9F5159},Confirmation Date?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.627000000,,,0,,0,3600,,0
285704040,42056,{CD936290-7ADF-421E-B26F-E418808946DC},Postcode,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.653000000,,,0,,0,3600,,0
285704041,42056,{C4A5469F-41B0-4D82-A7B5-B3CBDE05274B},Disability Category,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.670000000,,,0,,0,3600,,0
285704042,42056,{A471D044-6EC5-43EE-A7FB-F9C901DB6705},Confirmation,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.687000000,,,0,,0,3600,,0
285704043,42056,{31212E14-BE0C-4C85-890A-715C9363483B},Contact Address? ,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.703000000,,,0,,0,3600,,0
285704044,42056,{83158351-2A04-4AE6-8BFD-FA3081C40F00},County Cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.720000000,,,0,,0,3600,,0
285704045,42056,{7F51C000-1A1D-4727-9333-FD334A5B731C},Cell Empty?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.737000000,,,0,,0,3600,,0
285704046,42056,{EF9AFF94-D7E4-4954-AC83-6FCDDFFF6E1A},Disability Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.767000000,,,0,,0,3600,,0
285704047,41917,{A57715C8-5363-4404-9037-3F0D7146AF16},CSV?,4,3.11 - TRAC Internal Executor,Generic Query,,,False,8,2022-04-13 14:01:36.790000000,,,0,,0,3600,,0
285704048,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.807000000,,,0,,0,3600,,0
285704049,41917,{0A0653F4-FE81-48A0-A746-21A819693FE5},Data - OLEDB::Close,2,,,Generic OLEDB,Get Collection,ERROR: Internal : Could not execute code stage because exception thrown by code stage: Object reference not set to an instance of an object.,64,2022-04-13 14:01:36.827000000,,,0,,0,3600,,0
285704050,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:36.847000000,,,0,,0,3600,,0
285704051,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.880000000,,,0,,0,3600,,0
285704052,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.903000000,,,0,,0,3600,,0
285704053,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:36.940000000,,,0,,0,3600,,0
285704054,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.973000000,,,0,,0,3600,,0
285704055,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:36.997000000,,,0,,0,3600,,0
285704056,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:37.030000000,,,0,,0,3600,,0
285704057,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.063000000,,,0,,0,3600,,0
285704058,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.083000000,,,0,,0,3600,,0
285704059,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.103000000,,,0,,0,3600,,0
285704060,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.117000000,,,0,,0,3600,,0
285704061,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.130000000,,,0,,0,3600,,0
285704062,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.147000000,,,0,,0,3600,,0
285704063,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:37.163000000,,,0,,0,3600,,0
285704064,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.223000000,,,0,,0,3600,,0
285704065,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:37.253000000,,,0,,0,3600,,0
285704066,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.283000000,,,0,,0,3600,,0
285704067,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.307000000,,,0,,0,3600,,0
285704068,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.323000000,,,0,,0,3600,,0
285704069,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.343000000,,,0,,0,3600,,0
285704070,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.357000000,,,0,,0,3600,,0
285704071,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.373000000,,,0,,0,3600,,0
285704072,42056,{77B7CFEB-40FD-46B6-9665-D5ED5C9F5159},Confirmation Date?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.390000000,,,0,,0,3600,,0
285704073,42056,{CD936290-7ADF-421E-B26F-E418808946DC},Postcode,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.407000000,,,0,,0,3600,,0
285704074,42056,{C4A5469F-41B0-4D82-A7B5-B3CBDE05274B},Disability Category,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.420000000,,,0,,0,3600,,0
285704075,42056,{A471D044-6EC5-43EE-A7FB-F9C901DB6705},Confirmation,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.443000000,,,0,,0,3600,,0
285704076,42056,{31212E14-BE0C-4C85-890A-715C9363483B},Contact Address? ,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.460000000,,,0,,0,3600,,0
285704077,42056,{5A13586F-DF19-461D-851A-323AA19BC914},Outside UK,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.477000000,,,0,,0,3600,,0
285704078,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:37.497000000,,,0,,0,3600,,0
285704079,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.543000000,,,0,,0,3600,,0
285704080,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:37.573000000,,,0,,0,3600,,0
285704081,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.603000000,,,0,,0,3600,,0
285704082,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.627000000,,,0,,0,3600,,0
285704083,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.640000000,,,0,,0,3600,,0
285704084,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.657000000,,,0,,0,3600,,0
285704085,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.670000000,,,0,,0,3600,,0
285704086,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.687000000,,,0,,0,3600,,0
285704087,42056,{77B7CFEB-40FD-46B6-9665-D5ED5C9F5159},Confirmation Date?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.703000000,,,0,,0,3600,,0
285704088,42056,{CD936290-7ADF-421E-B26F-E418808946DC},Postcode,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.717000000,,,0,,0,3600,,0
285704089,42056,{C4A5469F-41B0-4D82-A7B5-B3CBDE05274B},Disability Category,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.730000000,,,0,,0,3600,,0
285704090,42056,{A471D044-6EC5-43EE-A7FB-F9C901DB6705},Confirmation,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.747000000,,,0,,0,3600,,0
285704091,42056,{31212E14-BE0C-4C85-890A-715C9363483B},Contact Address? ,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.773000000,,,0,,0,3600,,0
285704092,42056,{5A13586F-DF19-461D-851A-323AA19BC914},Outside UK,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.790000000,,,0,,0,3600,,0
285704093,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:37.810000000,,,0,,0,3600,,0
285704094,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.860000000,,,0,,0,3600,,0
285704095,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:37.890000000,,,0,,0,3600,,0
285704096,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:37.923000000,,,0,,0,3600,,0
285704097,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.947000000,,,0,,0,3600,,0
285704098,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.963000000,,,0,,0,3600,,0
285704099,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.977000000,,,0,,0,3600,,0
285704100,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:37.993000000,,,0,,0,3600,,0
285704101,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.007000000,,,0,,0,3600,,0
285704102,42056,{77B7CFEB-40FD-46B6-9665-D5ED5C9F5159},Confirmation Date?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.023000000,,,0,,0,3600,,0
285704103,42056,{CD936290-7ADF-421E-B26F-E418808946DC},Postcode,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.040000000,,,0,,0,3600,,0
285704104,42056,{C4A5469F-41B0-4D82-A7B5-B3CBDE05274B},Disability Category,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.053000000,,,0,,0,3600,,0
285704105,42056,{A471D044-6EC5-43EE-A7FB-F9C901DB6705},Confirmation,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.070000000,,,0,,0,3600,,0
285704106,42056,{31212E14-BE0C-4C85-890A-715C9363483B},Contact Address? ,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:38.087000000,,,0,,0,3600,,0
285704107,42056,{5A13586F-DF19-461D-851A-323AA19BC914},Outside UK,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.107000000,,,0,,0,3600,,0
285704108,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:38.127000000,,,0,,0,3600,,0
285704109,42056,{4AFE54A9-0AF2-48B5-B9CE-C6985251E7AD},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.180000000,,,0,,0,3600,,0
285704110,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:38.223000000,,,0,,0,3600,,0
285704111,42056,{27CB99F1-B3C9-47D3-9D98-5058344A1780},Could be filled?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,True,8,2022-04-13 14:01:38.253000000,,,0,,0,3600,,0
285704112,42056,{5319F7C7-6350-4B84-A058-7BEFFD517933},Home telephone cell?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.277000000,,,0,,0,3600,,0
285704113,42056,{9DC100A7-5210-4FFC-85CD-156CEDECAC12},Work Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.290000000,,,0,,0,3600,,0
285704114,42056,{F27B1914-E220-455D-8AB5-956757E6D6BF},Mobile Phone Cell,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.303000000,,,0,,0,3600,,0
285704115,42056,{354AB6A9-6E0D-4B24-973E-60FA26262688},Email?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.320000000,,,0,,0,3600,,0
285704116,42056,{2963F13C-B3AB-4F96-8DA9-D6804AC77338},Address in UK field,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.333000000,,,0,,0,3600,,0
285704117,42056,{77B7CFEB-40FD-46B6-9665-D5ED5C9F5159},Confirmation Date?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.353000000,,,0,,0,3600,,0
285704118,42056,{CD936290-7ADF-421E-B26F-E418808946DC},Postcode,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,36. Check 2. Equality Monitoring,,,False,8,2022-04-13 14:01:38.370000000,,,0,,0,3600,,0
